i x0 x1 x2 result
1 50.000000 -50.000000 0.0 1
2 50.000000 -50.000000 0.0 1
3 50.000000 -50.000000 0.0 1
4 50.000000 -50.000000 0.0 1
5 50.000000 -50.000000 0.0 1
6 50.000000 -50.000000 0.0 1
7 50.000000 -50.000000 0.0 1
8 50.000000 -50.000000 0.0 1
9 50.000000 -50.000000 0.0 1
10 50.000000 -50.000000 0.0 1
1 50.000000 -49.500000 0.0 1
2 50.000000 -49.500000 0.0 1
3 50.000000 -49.500000 0.0 1
4 50.000000 -49.500000 0.0 1
5 50.000000 -49.500000 0.0 1
6 50.000000 -49.500000 0.0 1
7 50.000000 -49.500000 0.0 1
8 50.000000 -49.500000 0.0 1
9 50.000000 -49.500000 0.0 1
10 50.000000 -49.500000 0.0 1
1 50.000000 -49.000000 0.0 1
2 50.000000 -49.000000 0.0 1
3 50.000000 -49.000000 0.0 1
4 50.000000 -49.000000 0.0 1
5 50.000000 -49.000000 0.0 1
6 50.000000 -49.000000 0.0 1
7 50.000000 -49.000000 0.0 1
8 50.000000 -49.000000 0.0 1
9 50.000000 -49.000000 0.0 1
10 50.000000 -49.000000 0.0 1
1 50.000000 -48.500000 0.0 1
2 50.000000 -48.500000 0.0 1
3 50.000000 -48.500000 0.0 1
4 50.000000 -48.500000 0.0 1
5 50.000000 -48.500000 0.0 1
6 50.000000 -48.500000 0.0 1
7 50.000000 -48.500000 0.0 1
8 50.000000 -48.500000 0.0 1
9 50.000000 -48.500000 0.0 1
10 50.000000 -48.500000 0.0 1
1 50.000000 -48.000000 0.0 1
2 50.000000 -48.000000 0.0 1
3 50.000000 -48.000000 0.0 1
4 50.000000 -48.000000 0.0 1
5 50.000000 -48.000000 0.0 1
6 50.000000 -48.000000 0.0 1
7 50.000000 -48.000000 0.0 1
8 50.000000 -48.000000 0.0 1
9 50.000000 -48.000000 0.0 1
10 50.000000 -48.000000 0.0 1
1 50.000000 -47.500000 0.0 1
2 50.000000 -47.500000 0.0 1
3 50.000000 -47.500000 0.0 1
4 50.000000 -47.500000 0.0 1
5 50.000000 -47.500000 0.0 1
6 50.000000 -47.500000 0.0 1
7 50.000000 -47.500000 0.0 1
8 50.000000 -47.500000 0.0 1
9 50.000000 -47.500000 0.0 1
10 50.000000 -47.500000 0.0 1
1 50.000000 -47.000000 0.0 1
2 50.000000 -47.000000 0.0 1
3 50.000000 -47.000000 0.0 1
4 50.000000 -47.000000 0.0 1
5 50.000000 -47.000000 0.0 1
6 50.000000 -47.000000 0.0 1
7 50.000000 -47.000000 0.0 1
8 50.000000 -47.000000 0.0 1
9 50.000000 -47.000000 0.0 1
10 50.000000 -47.000000 0.0 1
1 50.000000 -46.500000 0.0 1
2 50.000000 -46.500000 0.0 1
3 50.000000 -46.500000 0.0 1
4 50.000000 -46.500000 0.0 1
5 50.000000 -46.500000 0.0 1
6 50.000000 -46.500000 0.0 1
7 50.000000 -46.500000 0.0 1
8 50.000000 -46.500000 0.0 1
9 50.000000 -46.500000 0.0 1
10 50.000000 -46.500000 0.0 1
1 50.000000 -46.000000 0.0 1
2 50.000000 -46.000000 0.0 1
3 50.000000 -46.000000 0.0 1
4 50.000000 -46.000000 0.0 1
5 50.000000 -46.000000 0.0 1
