x0,x1,x2,mean,std,min,max,count,sig_digits
-10.0,-10.0,0.0,4.539581e-05,2.99999999980329e-11,4.53958e-05,4.53959e-05,10,6.179894514953258
-10.0,-9.5,0.0,4.539447e-05,4.5825756949658885e-11,4.53944e-05,4.53945e-05,10,5.995893302520809
-10.0,-9.0,0.0,4.539228000000001e-05,4.0000000000087705e-11,4.53922e-05,4.53923e-05,10,6.05492200605483
-10.0,-8.5,0.0,4.5388599999999994e-05,6.776263578034403e-21,4.53886e-05,4.53886e-05,10,7.224719895935548
-10.0,-8.0,0.0,4.5382609999999995e-05,3.000000000006578e-11,4.53826e-05,4.53827e-05,10,6.179768214263351
-10.0,-7.5,0.0,4.5372770000000005e-05,4.5825756949658885e-11,4.53727e-05,4.53728e-05,10,5.995685646312757
-10.0,-7.0,0.0,4.53565e-05,0.0,4.53565e-05,4.53565e-05,10,7.224719895935548
-10.0,-6.5,0.0,4.532971e-05,3.000000000006578e-11,4.53297e-05,4.53298e-05,10,6.1792616859175435
-10.0,-6.0,0.0,4.528562e-05,4.0000000000087705e-11,4.52856e-05,4.52857e-05,10,6.053900326664308
-10.0,-5.5,0.0,4.5213099999999996e-05,6.776263578034403e-21,4.52131e-05,4.52131e-05,10,7.224719895935548
-10.0,-5.0,0.0,4.509399999999999e-05,6.776263578034403e-21,4.5094e-05,4.5094e-05,10,7.224719895935548
-10.0,-4.5,0.0,4.489912e-05,4.000000000008771e-11,4.48991e-05,4.48992e-05,10,6.05017783780605
-10.0,-4.0,0.0,4.458139e-05,3.000000000006578e-11,4.45813e-05,4.45814e-05,10,6.172032350471582
-10.0,-3.5,0.0,4.406722e-05,4.000000000008771e-11,4.40672e-05,4.40673e-05,10,6.042055662386322
-10.0,-3.0,0.0,4.324493e-05,4.582575694655361e-11,4.32449e-05,4.3245e-05,10,5.974825551119204
-10.0,-2.5,0.0,4.195421e-05,3.000000000006578e-11,4.19542e-05,4.19543e-05,10,6.145654292995453
-10.0,-2.0,0.0,3.99865e-05,0.0,3.99865e-05,3.99865e-05,10,7.224719895935548
-10.0,-1.5,0.0,3.7116420000000004e-05,4.0000000000087705e-11,3.71164e-05,3.71165e-05,10,5.967506089115961
-10.0,-1.0,0.0,3.31889e-05,0.0,3.31889e-05,3.31889e-05,10,7.224719895935548
-10.0,-0.5,0.0,2.8258800000000008e-05,6.776263578034403e-21,2.82588e-05,2.82588e-05,10,7.224719895935548
-10.0,0.0,0.0,2.269946e-05,4.8989794854111146e-11,2.26994e-05,2.26995e-05,10,5.665909904993826
-10.0,0.5,0.0,1.7139999999999995e-05,3.3881317890172014e-21,1.714e-05,1.714e-05,10,7.224719895935548
-10.0,1.0,0.0,1.2209800000000001e-05,1.6940658945086007e-21,1.22098e-05,1.22098e-05,10,7.224719895935548
-10.0,1.5,0.0,8.282043e-06,4.582575694500097e-12,8.28204e-06,8.28205e-06,10,6.257027833686136
-10.0,2.0,0.0,5.411772e-06,3.999999999941008e-12,5.41177e-06,5.41178e-06,10,6.131279499998762
-10.0,2.5,0.0,3.4439419999999996e-06,3.999999999941008e-12,3.44394e-06,3.44395e-06,10,5.934995837496048
-10.0,3.0,0.0,2.153128e-06,4.000000000110415e-12,2.15312e-06,2.15313e-06,10,5.731009857360124
-10.0,3.5,0.0,1.33077e-06,0.0,1.33077e-06,1.33077e-06,10,7.224719895935548
-10.0,4.0,0.0,8.165721999999999e-07,6.000000000165623e-13,8.16571e-07,8.16573e-07,10,6.13384333999405
-10.0,4.5,0.0,4.98806e-07,0.0,4.98806e-07,4.98806e-07,10,7.224719895935548
-10.0,5.0,0.0,3.03855e-07,0.0,3.03855e-07,3.03855e-07,10,7.224719895935548
-10.0,5.5,0.0,1.8478399999999997e-07,2.6469779601696886e-23,1.84784e-07,1.84784e-07,10,7.224719895935548
-10.0,6.0,0.0,1.1225700000000001e-07,1.3234889800848443e-23,1.12257e-07,1.12257e-07,10,7.224719895935548
-10.0,6.5,0.0,6.81536e-08,7.745966692491962e-14,6.81534e-08,6.81537e-08,10,5.944413175823287
-10.0,7.0,0.0,4.136170000000001e-08,6.617444900424222e-24,4.13617e-08,4.13617e-08,10,7.224719895935548
-10.0,7.5,0.0,2.50961e-08,0.0,2.50961e-08,2.50961e-08,10,7.224719895935548
-10.0,8.0,0.0,1.5224899999999997e-08,3.308722450212111e-24,1.52249e-08,1.52249e-08,10,7.224719895935548
-10.0,8.5,0.0,9.235576e-09,8.000000000482219e-15,9.23557e-09,9.23559e-09,10,6.062373999473968
-10.0,9.0,0.0,5.602108e-09,3.999999999951596e-15,5.6021e-09,5.60211e-09,10,6.146291485773183
-10.0,9.5,0.0,3.398011e-09,2.999999999963697e-15,3.39801e-09,3.39802e-09,10,6.0541035257137255
-10.0,10.0,0.0,2.06106e-09,0.0,2.06106e-09,2.06106e-09,10,7.224719895935548
-9.5,-10.0,0.0,7.484280999999999e-05,5.3851648070582296e-11,7.48427e-05,7.48429e-05,10,6.142951085932004
-9.5,-9.5,0.0,7.484060000000001e-05,4.472135955009386e-11,7.48405e-05,7.48407e-05,10,6.223622262764733
-9.5,-9.0,0.0,7.483698000000001e-05,4.0000000002798214e-11,7.48369e-05,7.4837e-05,10,6.272056262138271
-9.5,-8.5,0.0,7.483101000000002e-05,2.99999999980329e-11,7.4831e-05,7.48311e-05,10,6.396960352278028
-9.5,-8.0,0.0,7.48211e-05,0.0,7.48211e-05,7.48211e-05,10,7.224719895935548
-9.5,-7.5,0.0,7.480487e-05,4.582575695276415e-11,7.48048e-05,7.48049e-05,10,6.212820225136623
-9.5,-7.0,0.0,7.477801e-05,3.000000000209866e-11,7.4778e-05,7.47781e-05,10,6.39665264873306
-9.5,-6.5,0.0,7.47339e-05,0.0,7.47339e-05,7.47339e-05,10,7.224719895935548
-9.5,-6.0,0.0,7.466118000000001e-05,3.999999999737721e-11,7.46611e-05,7.46612e-05,10,6.271034858253282
-9.5,-5.5,0.0,7.454161e-05,5.385164807058229e-11,7.45415e-05,7.45417e-05,10,6.141199769761116
-9.5,-5.0,0.0,7.434531999999999e-05,3.999999999737721e-11,7.43453e-05,7.43454e-05,10,6.2691936438026525
-9.5,-4.5,0.0,7.402398000000001e-05,3.999999999737721e-11,7.40239e-05,7.4024e-05,10,6.267312440521074
-9.5,-4.0,0.0,7.350011000000002e-05,5.385164807058229e-11,7.35e-05,7.35002e-05,10,6.135088990104912
-9.5,-3.5,0.0,7.265250000000002e-05,1.3552527156068805e-20,7.26525e-05,7.26525e-05,10,7.224719895935548
-9.5,-3.0,0.0,7.129683000000001e-05,4.582575694655361e-11,7.12968e-05,7.12969e-05,10,6.191960573339289
-9.5,-2.5,0.0,6.916892e-05,4.0000000002798214e-11,6.91689e-05,6.9169e-05,10,6.2378510033213175
-9.5,-2.0,0.0,6.592490999999998e-05,3.000000000209866e-11,6.59249e-05,6.5925e-05,10,6.341928290821532
-9.5,-1.5,0.0,6.119319000000001e-05,6.999999999966947e-11,6.11931e-05,6.11933e-05,10,5.941605053538851
-9.5,-1.0,0.0,5.471808999999999e-05,3.000000000006578e-11,5.4718e-05,5.47181e-05,10,6.261009674690684
-9.5,-0.5,0.0,4.659003e-05,4.5825756949658885e-11,4.659e-05,4.65901e-05,10,6.007183342728951
-9.5,0.0,0.0,3.74245e-05,0.0,3.74245e-05,3.74245e-05,10,7.224719895935548
-9.5,0.5,0.0,2.8258800000000008e-05,6.776263578034403e-21,2.82588e-05,2.82588e-05,10,7.224719895935548
-9.5,1.0,0.0,2.013038e-05,4.000000000008771e-11,2.01303e-05,2.01304e-05,10,5.701791981788526
-9.5,1.5,0.0,1.3654700000000002e-05,1.6940658945086007e-21,1.36547e-05,1.36547e-05,10,7.224719895935548
-9.5,2.0,0.0,8.922478e-06,4.000000000279821e-12,8.92247e-06,8.92248e-06,10,6.348425494438267
-9.5,2.5,0.0,5.678091e-06,2.999999999955756e-12,5.67809e-06,5.6781e-06,10,6.277081093758575
-9.5,3.0,0.0,3.5499e-06,0.0,3.5499e-06,3.5499e-06,10,7.224719895935548
-9.5,3.5,0.0,2.1940700000000003e-06,4.235164736271502e-22,2.19407e-06,2.19407e-06,10,7.224719895935548
-9.5,4.0,0.0,1.3462999999999997e-06,2.117582368135751e-22,1.3463e-06,1.3463e-06,10,7.224719895935548
-9.5,4.5,0.0,8.223921e-07,2.9999999997651737e-13,8.22392e-07,8.22393e-07,10,6.437957675099183
-9.5,5.0,0.0,5.00972e-07,0.0,5.00972e-07,5.00972e-07,10,7.224719895935548
-9.5,5.5,0.0,3.04657e-07,0.0,3.04657e-07,3.04657e-07,10,7.224719895935548
-9.5,6.0,0.0,1.8508e-07,0.0,1.8508e-07,1.8508e-07,10,7.224719895935548
-9.5,6.5,0.0,1.1236600000000002e-07,1.3234889800848443e-23,1.12366e-07,1.12366e-07,10,7.224719895935548
-9.5,7.0,0.0,6.819384e-08,7.999999999936279e-14,6.81937e-08,6.8194e-08,10,5.930655159297999
-9.5,7.5,0.0,4.1376509999999997e-08,5.3851648070693384e-14,4.13764e-08,4.13766e-08,10,5.885554857330824
-9.5,8.0,0.0,2.5101590000000004e-08,2.999999999963698e-14,2.51015e-08,2.51016e-08,10,5.922579976980011
-9.5,8.5,0.0,1.5226899999999996e-08,3.308722450212111e-24,1.52269e-08,1.52269e-08,10,7.224719895935548
-9.5,9.0,0.0,9.236308e-09,5.9999999999273945e-15,9.2363e-09,9.23632e-09,10,6.187347156377592
-9.5,9.5,0.0,5.602376e-09,6.6332495806305305e-15,5.60236e-09,5.60238e-09,10,5.926645914633388
-9.5,10.0,0.0,3.3981139999999996e-09,4.898979485507074e-15,3.39811e-09,3.39812e-09,10,5.841132323647297
